Date,Price,Open,High,Low,Volume,Close
06/26/2021,32243.40,31592.10,32643.00,30206.90,4566909952.00,31424.95
06/25/2021,31594.00,34660.50,35490.90,31337.90,5500810240.00,33414.40
06/24/2021,34665.80,33678.10,35249.90,32356.70,3279759872.00,33803.30
06/23/2021,33674.30,32498.30,34784.30,31736.50,3296219904.00,33260.40
06/22/2021,32496.40,31682.70,33272.50,28901.80,3467800064.00,31087.15
06/21/2021,31692.00,35597.90,35708.40,31284.10,3966230016.00,33496.25
06/20/2021,35595.80,35510.90,36097.90,33378.00,4543860224.00,34737.95
06/19/2021,35513.40,35770.00,36357.30,34845.50,4788259840.00,35601.40
06/18/2021,35749.40,38045.50,38166.00,35198.50,4396930048.00,36682.25
06/17/2021,38052.00,38337.80,39529.90,37425.30,4672309760.00,38477.60
06/16/2021,38336.00,40148.10,40494.40,38156.40,4176689920.00,39325.40
06/15/2021,40156.10,40522.50,41318.00,39589.90,4999240192.00,40453.95
06/14/2021,40529.40,39024.10,40970.40,38769.90,4313959936.00,39870.15
06/13/2021,39022.90,35467.50,39321.60,34827.00,3961080064.00,37074.30
06-12-2021,35467.50,37334.40,37437.30,34703.30,3386210048.00,36070.30
06-11-2021,37314.60,36654.30,37641.10,36003.30,3718129920.00,36822.20
06-10-2021,36649.40,37375.20,38340.80,35824.00,4052430080.00,37082.40
06-09-2021,37332.20,33385.50,37517.60,32428.60,3644859904.00,34973.10
06-08-2021,33382.90,33574.60,34047.80,31158.10,3770170112.00,32602.95
06-07-2021,33578.00,35815.40,36754.60,33410.10,3805400064.00,35082.35
06-06-2021,35815.40,35518.70,36434.00,35265.30,2923670016.00,35849.65
06-05-2021,35520.00,36841.20,37887.60,34832.00,3285459968.00,36359.80
06-04-2021,36851.30,39191.40,39255.40,35659.90,4725799936.00,37457.65
06-03-2021,39187.30,37555.70,39462.30,37193.60,5961950208.00,38327.95
06-02-2021,37555.80,36687.70,38199.90,35981.10,6103410176.00,37090.50
06-01-2021,36687.60,37294.30,37850.30,35742.70,5111629824.00,36796.50
05/31/2021,37298.60,35644.00,37480.70,34213.20,4936869888.00,35846.95
05/30/2021,35652.80,34589.30,36388.60,33441.00,3726609920.00,34914.80
05/29/2021,34584.60,35664.50,37227.10,33664.20,3695460096.00,35445.65
05/28/2021,35662.50,38543.20,38844.10,34772.40,5132480000.00,36808.25
05/27/2021,38417.30,39249.00,40322.20,37190.80,7277689856.00,38756.50
05/26/2021,39249.20,38375.70,40750.00,37847.00,5845400064.00,39298.50
05/25/2021,38378.30,38753.60,39740.80,36540.70,4899089920.00,38140.75
05/24/2021,38750.60,34720.30,39851.70,34474.60,5195879936.00,37163.15
05/23/2021,34679.70,37446.80,38248.70,31192.40,3988750080.00,34720.55
05/22/2021,37448.30,37291.00,38776.00,35314.90,4107190016.00,37045.45
05/21/2021,37297.40,40611.20,42108.30,33592.30,5551400000.00,37850.30
05/20/2021,40717.20,36706.80,42425.90,35010.40,5287530000.00,38718.15
05/19/2021,36720.50,42898.30,43516.60,30261.70,4797620000.00,36889.15
05/18/2021,42897.30,43538.50,45770.90,42293.90,4214110000.00,44032.40
05/17/2021,43541.30,46424.20,46545.40,42201.50,4627150000.00,44373.45
05/16/2021,46426.40,46729.30,49764.30,43920.80,4268390000.00,46842.55
05/15/2021,46708.80,49839.10,50640.90,46650.20,3679110000.00,48645.55
05/14/2021,49839.80,49704.90,51459.20,48874.00,3925900000.00,50166.60
05/13/2021,49704.60,49398.20,51337.30,46331.10,4682800000.00,48834.20
05-12-2021,49384.20,56694.50,57938.50,49187.00,5064430000.00,53562.75
05-11-2021,56695.70,55846.10,56871.10,54550.40,4267040000.00,55710.75
05-10-2021,55848.90,58251.20,59523.90,53678.30,4528680000.00,56601.10
05-09-2021,58238.30,58840.60,59227.00,56414.40,4047850000.00,57820.70
05-08-2021,58840.10,57330.30,59471.10,56972.20,5665250000.00,58221.65
05-07-2021,57337.20,56411.40,58639.30,55300.10,4083980000.00,56969.70
05-06-2021,56405.40,57441.00,58364.90,55294.50,5301700000.00,56829.70
05-05-2021,57441.30,53872.50,57936.40,53872.50,4895450000.00,55904.45
05-04-2021,53741.50,57170.60,57201.30,53741.50,4328420000.00,55471.40
05-03-2021,57169.80,56605.80,58925.10,56562.40,4992990000.00,57743.75
05-02-2021,56603.80,57807.20,57868.40,56110.50,3984520000.00,56989.45
05-01-2021,57807.10,57719.10,58449.40,57029.50,3311170000.00,57739.45
04/30/2021,57720.30,53562.30,57925.60,53088.70,3665100000.00,55507.15
04/29/2021,53560.80,54838.60,55173.70,52400.00,3377180000.00,53786.85
04/28/2021,54841.40,55036.00,56419.90,53876.40,4668110000.00,55148.15
04/27/2021,55036.50,54011.10,55427.80,53345.00,3426180000.00,54386.40
04/26/2021,54020.50,48963.50,54320.90,48815.90,4097820000.00,51568.40
04/25/2021,48963.60,50088.20,50532.40,47098.50,3312600000.00,48815.45
04/24/2021,50088.90,51140.80,51183.00,48775.20,3295500000.00,49979.10
04/23/2021,51143.60,51707.10,52099.90,47659.40,4019000000.00,49879.65
04/22/2021,51729.50,53821.30,55408.40,50590.90,4659940000.00,52999.65
04/21/2021,53820.20,56479.50,56764.40,53657.60,4145880000.00,55211.00
04/20/2021,56483.20,55645.10,57054.90,53422.50,4463250000.00,55238.70
04/19/2021,55646.10,56208.10,57517.00,54272.30,4495650000.00,55894.65
04/18/2021,56207.10,60043.20,60362.10,51817.60,4116050000.00,56089.85
04/17/2021,60041.90,61358.30,62509.10,59672.10,4329540000.00,61090.60
04/16/2021,61379.70,63211.60,63518.50,60027.30,4087760000.00,61772.90
04/15/2021,63216.00,62978.60,63729.10,62067.50,4273640000.00,62898.30
04/14/2021,62980.40,63544.20,64778.00,61366.30,5800460000.00,63072.15
04/13/2021,63540.90,59863.60,63659.00,59839.40,5523470000.00,61749.20
04-12-2021,59863.80,59982.10,61259.90,59569.20,4264680000.00,60414.55
04-11-2021,59978.70,59772.40,60667.10,59250.30,3835060000.00,59958.70
04-10-2021,59748.40,58127.40,61229.00,57900.00,3671890000.00,59564.50
04-09-2021,58118.70,58076.80,58890.90,57686.00,3714100000.00,58288.45
04-08-2021,58077.40,55948.00,58136.70,55721.60,3849910000.00,56929.15
04-07-2021,55948.70,57996.30,58627.70,55489.30,4064230000.00,57058.50
04-06-2021,57996.30,59169.00,59487.00,57403.30,4210910000.00,58445.15
04-05-2021,58993.40,58202.30,59205.10,56842.70,4076220000.00,58023.90
04-04-2021,58199.90,57059.70,58464.80,56470.60,3216300000.00,57467.70
04-03-2021,57059.90,58976.80,59770.50,56906.70,3273730000.00,58338.60
04-02-2021,58977.30,58718.20,60134.90,58466.50,3910780000.00,59300.70
04-01-2021,58718.30,58763.20,59406.50,58040.70,4180090000.00,58723.60
03/31/2021,58763.70,58771.40,59795.60,56991.60,4431340000.00,58393.60
03/30/2021,58771.30,57614.60,59366.90,57077.10,4348110000.00,58222.00
03/29/2021,57616.20,55764.70,58392.60,54951.10,6531940000.00,56671.85
03/28/2021,55765.20,55856.90,56504.20,54711.30,4509660000.00,55607.75
03/27/2021,55862.90,55033.80,56531.10,54010.20,4197500000.00,55270.65
03/26/2021,55036.10,51317.40,55074.10,51302.00,4177310000.00,53188.05
03/25/2021,51322.30,52330.00,53175.40,50441.30,4726180000.00,51808.35
03/24/2021,52325.40,54309.10,57169.40,51725.40,4437300000.00,54447.40
03/23/2021,54452.50,54117.50,55813.80,52992.30,4606810000.00,54403.05
03/22/2021,54158.30,57379.30,58379.90,53784.20,5014430000.00,56082.05
03/21/2021,57383.80,58097.40,58583.80,55583.30,4363690000.00,57083.55
03/20/2021,58093.40,58084.10,59882.10,57863.00,4002280000.00,58872.55
03/19/2021,58088.00,57645.00,59448.30,56305.10,4000970000.00,57876.70
03/18/2021,57656.00,58911.80,60088.00,57099.60,3979260000.00,58593.80
03/17/2021,58913.50,56892.90,58933.20,54253.20,3887310000.00,56593.20
03/16/2021,56889.70,55619.50,56889.70,53342.60,3838410000.00,55116.15
03/15/2021,55791.30,59117.40,60565.90,55088.80,3671500000.00,57827.35
03/14/2021,59113.70,61192.70,61673.70,59113.70,3259740000.00,60393.70
03/13/2021,61195.30,57267.40,61795.80,56118.80,3306630000.00,58957.30
03-12-2021,57265.10,57806.20,58052.30,55134.50,3979460000.00,56593.40
03-11-2021,57799.50,55851.20,58135.00,54351.80,3580810000.00,56243.40
03-10-2021,55851.90,54882.70,57328.70,53073.60,3787650000.00,55201.15
03-09-2021,54879.00,52352.40,54880.60,51941.30,5181640000.00,53410.95
03-08-2021,52311.00,50988.90,52384.90,49338.10,3783500000.00,50861.50
03-07-2021,50982.30,48899.00,51434.10,48890.60,3064030000.00,50162.35
03-06-2021,48855.60,48798.70,49191.80,47132.80,3085320000.00,48162.30
03-05-2021,48792.50,48363.60,49429.40,46370.10,7370770000.00,47899.75
03-04-2021,48428.00,50388.00,51757.70,47521.80,4074800000.00,49639.75
03-03-2021,50395.10,48422.20,52567.90,48159.20,4088420000.00,50363.55
03-02-2021,48424.20,49595.60,50191.90,47100.60,3924080000.00,48646.25
03-01-2021,49595.50,45160.50,49774.00,45008.80,3578870000.00,47391.40
02/28/2021,45164.00,46136.00,46582.00,43100.60,3379130000.00,44841.30
02/27/2021,46136.70,46333.10,48335.10,45059.40,3253610000.00,46697.25
02/26/2021,46345.60,46928.50,48413.90,44248.20,3672860000.00,46331.05
02/25/2021,46928.50,49695.90,52013.80,46773.70,3716150000.00,49393.75
02/24/2021,49697.50,48911.10,51311.80,47031.70,3424670000.00,49171.75
02/23/2021,48911.20,54114.10,54115.00,45093.80,3230550000.00,49604.40
02/22/2021,54111.80,57437.60,57480.80,48353.80,3306050000.00,52917.30
02/21/2021,57433.80,55907.60,58335.10,55502.70,3393250000.00,56918.90
02/20/2021,55923.70,55922.00,57523.80,54124.10,3445190000.00,55823.95
02/19/2021,55906.60,51590.10,56238.50,50816.80,4199910000.00,53527.65
02/18/2021,51582.20,52094.50,52524.00,50941.60,3781100000.00,51732.80
02/17/2021,52079.20,49161.30,52577.70,49018.10,4191240000.00,50797.90
02/16/2021,49169.70,47934.20,50515.80,47044.40,3789400000.00,48780.10
02/15/2021,47936.30,48611.10,48936.50,45786.10,4234870000.00,47361.30
02/14/2021,48643.40,47172.10,49695.10,47051.90,3658640000.00,48373.50
02/13/2021,47168.70,47373.10,48097.30,46270.50,4390020000.00,47183.90
02-12-2021,47371.70,47995.00,48927.40,46218.60,4174800000.00,47573.00
02-11-2021,47990.70,44834.80,48622.10,44041.10,4700040000.00,46331.60
02-10-2021,44836.00,46507.80,47295.30,43800.50,4941260000.00,45547.90
02-09-2021,46508.60,46396.40,48143.50,45104.70,4665260000.00,46624.10
02-08-2021,46395.70,38853.60,46596.40,38057.00,4346820000.00,42326.70
02-07-2021,38852.90,39228.90,39691.70,37381.60,3705320000.00,38536.65
02-06-2021,39256.60,38300.60,40939.70,38275.30,3939060000.00,39607.50
02-05-2021,38297.60,36976.40,38303.60,36640.00,4295770000.00,37471.80
02-04-2021,36982.10,37648.90,38707.90,36380.80,4503800000.00,37544.35
02-03-2021,37646.80,35486.90,37646.80,35401.50,7398940000.00,36524.15
02-02-2021,35485.20,33514.00,35976.10,33462.40,7032140000.00,34719.25
02-01-2021,33515.70,33106.80,34685.60,32324.90,5279320000.00,33505.25
01/31/2021,33108.10,34281.60,34348.30,32189.90,4303150000.00,33269.10
01/30/2021,34283.10,34300.00,34920.90,32908.50,4159680000.00,33914.70
01/29/2021,34301.80,33381.70,38546.00,31953.30,7039560000.00,35249.65
01/28/2021,33374.80,30408.90,33790.80,29911.90,8428290000.00,31851.35
01/27/2021,30404.00,32499.60,32545.40,29290.40,6120120000.00,30917.90
01/26/2021,32502.10,32244.10,32917.70,30850.00,4569370000.00,31883.85
01/25/2021,32252.30,32244.30,34854.30,31967.40,4871490000.00,33410.85
01/24/2021,32241.30,32088.50,33034.80,30982.90,4679500000.00,32008.85
01/23/2021,32088.90,32994.10,33441.40,31418.20,6825640000.00,32429.80
01/22/2021,33000.50,30838.70,33821.20,28871.20,6476900000.00,31346.20
01/21/2021,30842.10,35472.30,35591.10,30101.80,5998720000.00,32846.45
01/20/2021,35476.30,35862.10,36384.40,33444.50,7280280000.00,34914.45
01/19/2021,36002.90,36630.60,37821.00,36001.40,6503347767.00,36911.20
01/18/2021,36613.20,35838.20,37436.80,34801.00,6048016717.00,36118.90
01/17/2021,35839.60,36020.10,36801.30,33883.50,5375314093.00,35342.40
01/16/2021,36019.50,36751.80,37931.70,35408.40,5262697895.00,36670.05
01/15/2021,36845.80,39175.70,39715.00,34488.70,5089570994.00,37101.85
01/14/2021,39175.70,37383.40,40054.30,36772.10,5028069239.00,38413.20
01/13/2021,37382.20,34061.20,37764.60,32451.90,5302481574.00,35108.25
01-12-2021,34076.10,35426.00,36598.70,32572.70,5878333109.00,34585.70
01-11-2021,35544.30,38195.30,38217.20,30411.60,6835615448.00,34314.40
01-10-2021,38192.20,40149.70,41362.40,35141.60,5305024497.00,38252.00
01-09-2021,40151.90,40607.20,41363.50,38775.10,4947372847.00,40069.30
01-08-2021,40599.30,39466.40,41921.70,36613.40,5020968740.00,39267.55
01-07-2021,39460.20,36798.50,40340.90,36361.20,4696765188.00,38351.05
01-06-2021,36793.20,33999.30,36934.80,33408.30,4139364829.00,35171.55
01-05-2021,33991.50,32015.40,34414.70,30010.50,4343372456.00,32212.60
01-04-2021,32022.60,33016.60,33587.50,28204.50,4372763663.00,30896.00
01-03-2021,32958.90,32192.90,34755.90,32029.60,3551763561.00,33392.75
01-02-2021,32193.30,29359.70,33233.50,29008.00,3744248994.00,31120.75
01-01-2021,29359.90,28951.70,29627.10,28712.40,5409247918.00,29169.75
12/31/2020,28949.40,28866.80,29298.80,28025.00,5911325473.00,28661.90
12/30/2020,28868.70,27374.50,28979.30,27374.50,6810689119.00,28176.90
12/29/2020,27376.00,27065.30,27390.70,25902.80,8927129279.00,26646.75
12/28/2020,27057.80,26259.20,27444.90,26144.30,7206015706.00,26794.60
12/27/2020,26261.30,26460.30,28360.30,25858.20,5605823233.00,27109.25
12/26/2020,26454.40,24714.70,26826.00,24515.10,6151275490.00,25670.55
12/25/2020,24689.60,23728.70,24778.90,23445.30,7240968501.00,24112.10
12/24/2020,23736.50,23253.20,23783.70,22737.30,6158207293.00,23260.50
12/23/2020,23257.90,23820.80,24063.70,22694.70,5326547918.00,23379.20
12/22/2020,23823.20,22730.40,23825.40,22388.60,5130222366.00,23107.00
12/21/2020,22728.50,23474.10,24101.90,22015.50,5631554348.00,23058.70
12/20/2020,23474.90,23843.60,24280.90,23098.90,4991655917.00,23689.90
12/19/2020,23844.00,23127.60,24107.10,22797.00,4770578575.00,23452.05
12/18/2020,23127.90,22823.30,23272.80,22361.50,4661840806.00,22817.15
12/17/2020,22825.40,21352.30,23738.00,21243.10,4324200990.00,22490.55
12/16/2020,21352.20,19434.70,21525.30,19299.70,5244856836.00,20412.50
12/15/2020,19434.90,19273.90,19556.30,19076.20,4530215219.00,19316.25
12/14/2020,19273.80,19176.40,19346.50,19007.00,4847965467.00,19176.75
12/13/2020,19176.80,18808.10,19403.60,18716.80,5137609824.00,19060.20
12-12-2020,18808.90,18026.70,18936.20,18025.10,5597027440.00,18480.65
12-11-2020,18023.60,18250.50,18288.30,17600.10,5228625637.00,17944.20
12-10-2020,18247.20,18546.10,18551.80,17926.80,5306593305.00,18239.30
12-09-2020,18546.00,18322.40,18637.90,17658.80,5115905225.00,18148.35
12-08-2020,18326.60,19170.80,19288.60,18229.20,6874143796.00,18758.90
12-07-2020,19170.70,19368.40,19424.60,18908.80,5538712865.00,19166.70
12-06-2020,19379.90,19146.00,19417.10,18873.00,4778170883.00,19145.05
12-05-2020,19146.50,18657.50,19172.70,18507.10,4681302466.00,18839.90
12-04-2020,18658.10,19431.10,19529.50,18610.80,5651384490.00,19070.15
12-03-2020,19433.30,19219.80,19596.60,18883.70,5537192302.00,19240.15
12-02-2020,19218.80,18767.90,19335.50,18346.70,5394457145.00,18841.10
